ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gills_1	gills_2	gills_3	gills_4	gills_5	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	Expression
XM_027356995.1	76.9813402336252	-6.64691514229007	0.966315624146383	-6.87861706485577	6.04363754252538e-12	3.6438818917964e-11	128	118	86	42	402	0	2	2	2	0	62.1986894170341	97.820697544297	63.5794454584014	34.6069732020669	503.643934667732	0	2.00203933571584	2.52560604989566	3.43601666110906	0	Up_gills_Down_hemocyte
XM_027367355.1	592.654705119175	-2.56040087999513	0.372295570502913	-6.87733371776739	6.09831392092792e-12	3.67563835438034e-11	3793	1188	1085	1038	464	149	177	173	112	85	1843.1221012407	984.838887140888	802.136027004251	855.28662342251	581.320362402556	170.053320716403	177.180481210852	218.464923315975	192.416933022108	101.727391715505	Up_gills_Down_hemocyte
XM_027376255.1	320.54259193793	2.23996479336327	0.325753510119257	6.87625681314446	6.14456876868172e-12	3.70229968919945e-11	229	186	114	74	120	394	491	368	305	597	111.277342785163	154.191946976604	84.2797300262531	60.9741908798321	150.341473035144	449.671197062166	491.50065691824	464.711513180802	523.992540819132	714.485327695962	Down_gills_Up_hemocyte
XM_027354445.1	1145.77084245751	-5.08733731638364	0.739850761188854	-6.87616690183421	6.14844612472121e-12	3.70341809149463e-11	3059	554	1055	1723	5575	34	26	16	50	131	1486.4514916149	459.259885080852	779.957150681552	1419.70987683717	6984.61426809106	38.8041134520651	26.026511364306	20.2048483991653	85.9004165277266	156.77986252625	Up_gills_Down_hemocyte
XM_027365996.1	618.949563248464	-1.64988620113695	0.239968548065858	-6.87542686087406	6.18045104660005e-12	3.72147238011346e-11	1710	1464	1414	1006	617	247	280	237	224	210	830.935616430689	1213.63984071907	1045.36437067651	828.919405744745	773.005740522365	281.900471254708	280.285507000218	299.284316912636	384.833866044215	251.326497179484	Up_gills_Down_hemocyte
XM_027354875.1	36.0405932610032	-6.23777581187197	0.907427357479776	-6.87413241451781	6.23682563740444e-12	3.75418384212095e-11	101	57	71	109	94	0	4	0	0	0	49.0786533681284	47.2523708476689	52.4900072970523	89.8133352148879	117.767487210863	0	4.00407867143169	0	0	0	Up_gills_Down_hemocyte
XM_027378890.1	149.977089667312	5.2208067425989	0.759532687114924	6.87370909924901	6.25537061052293e-12	3.76411020350121e-11	4	0	5	15	18	173	190	117	195	492	1.94370904428231	0	3.69647938711636	12.3596332864525	22.5512209552716	197.444459623743	190.193736893005	147.747953918896	335.011624458134	588.82207910622	Down_gills_Up_hemocyte
XM_027358240.1	1205.96551518988	1.57657285329113	0.229386561830912	6.87299570082604	6.28674616028831e-12	3.78174819090488e-11	968	989	819	654	474	1504	1777	1345	1273	1379	470.37758871632	819.870083655167	605.48332360966	538.880011289327	593.848818488818	1716.51137152665	1778.81194978353	1698.47006855483	2187.02460479592	1650.37733147861	Down_gills_Up_hemocyte
XM_027359321.1	176.800092006375	3.27870211655979	0.477073244146869	6.87253405380753	6.30713172290224e-12	3.79276582076593e-11	34	24	36	40	57	300	347	214	81	419	16.5215268763997	19.8957350937553	26.6146515872378	32.9590220972066	71.4121996916934	342.389236341751	347.353824746699	270.239847338836	139.158674774917	501.456201515256	Down_gills_Up_hemocyte
XM_027380509.1	239.081842954587	-3.33337820973809	0.485038940570318	-6.87239297904338	6.31337426272449e-12	3.79527416718835e-11	555	384	654	226	733	50	65	28	18	22	269.689629894171	318.331761500085	483.49950383482	186.218474849217	918.335831123004	57.0648727236252	65.0662784107649	35.3584846985393	30.9241499499816	26.3294425616602	Up_gills_Down_hemocyte
XM_027379399.1	17041.737448926	5.33068958790723	0.775821022534348	6.87103008693119	6.37399473359164e-12	3.83045934744505e-11	741	69	193	1650	1767	32681	37819	29061	5312	37854	360.072100453299	57.2002383945466	142.684104342692	1359.55966150977	2213.77819044249	37298.7421096159	37857.5628187188	36698.3187080089	9126.06025190568	45303.3963058676	Down_gills_Up_hemocyte
XM_027364903.1	81.123170505605	-3.76188331772143	0.547549514783403	-6.87039841357459	6.40228422812736e-12	3.8461984889173e-11	158	240	252	222	89	8	9	11	0	19	76.7765072491514	198.957350937553	186.302561110665	182.922572639496	111.503259167732	9.13037963578003	9.0091770107213	13.8908332744261	0	22.7390640305247	Up_gills_Down_hemocyte
XM_027374567.1	4060.43083157462	3.96725916888096	0.577481203560607	6.86993644887455	6.42305118496437e-12	3.85740959888896e-11	1679	258	863	512	279	9788	10980	8511	2418	920	815.871871337502	213.87915225787	638.012342216284	421.875482844244	349.54392480671	11171.0194843769	10991.19595308	10747.716545331	4154.14414328086	1101.04941621488	Down_gills_Up_hemocyte
XM_027382562.1	925.682955477105	-2.28114945518871	0.332166230754809	-6.86749357394055	6.53396948439964e-12	3.92273665998213e-11	2857	1211	2418	1840	1583	308	324	220	95	385	1388.29418487864	1003.9056332724	1787.61743160947	1516.1150164715	1983.25459845527	351.519615977531	324.330372385967	277.816665488523	163.210791402681	460.765244829054	Up_gills_Down_hemocyte
XM_027377181.1	1251.47590022528	-1.88034607987248	0.273823873642478	-6.86699101455111	6.55701982225924e-12	3.93528575837721e-11	5515	1530	3410	2187	1253	466	503	406	302	507	2679.88884480424	1268.3531122269	2520.99894201336	1802.03453316477	1569.81554760863	531.844613784187	503.512892932535	512.69802812882	518.838515827469	606.773971761897	Up_gills_Down_hemocyte
XM_027381392.1	588.896683962444	-2.03904493485797	0.297038982898752	-6.86457014819835	6.66917629869848e-12	4.0012874040947e-11	1167	1099	1174	1221	1106	188	232	167	111	253	567.077113669365	911.058869501546	867.933360094922	1006.07414951723	1385.64724314058	214.563921440831	232.236562943038	210.888105166288	190.698924691553	302.788589459093	Up_gills_Down_hemocyte
XM_027374932.1	2885.2072550391	-4.35126304506127	0.63387744426227	-6.86451787241843	6.67161880679436e-12	4.0014425989163e-11	1388	5929	16538	10111	1083	195	211	176	214	271	674.467038365963	4915.0755571198	12226.4752208261	8331.21681062139	1356.83179414217	222.553003622138	211.215149918022	222.253332390818	367.65378273867	324.330860645906	Up_gills_Down_hemocyte
XM_027366400.1	111.779817037186	3.22675800202755	0.470075123231915	6.86434538344119	6.6796843179461e-12	4.00496910201984e-11	30	7	25	37	32	167	179	156	78	257	14.5778178321174	5.80292273567864	18.4823969355818	30.4870954399161	40.0910594760384	190.596674896908	179.182520546568	196.997271891862	134.004649783254	307.57576083394	Down_gills_Up_hemocyte
XM_027382264.1	1012.66761905245	3.70856209855474	0.5404814860247	6.86158951684287	6.80985092058451e-12	4.08167806404547e-11	484	42	75	137	225	1471	1797	1390	710	2468	235.18879435816	34.8175364140718	55.4471908067454	112.884650682932	281.890261940895	1678.84855552905	1798.83234314069	1755.29620467749	1219.78591469372	2953.68473828079	Down_gills_Up_hemocyte
XM_027353255.1	50.1817479912098	-6.07991885810735	0.886220771219081	-6.8605014185617	6.86192623670192e-12	4.11154592658892e-11	120	170	279	44	42	0	4	0	2	0	58.3112713284694	140.928123580767	206.263549801093	36.2549243069272	52.6195155623004	0	4.00407867143169	0	3.43601666110906	0	Up_gills_Down_hemocyte
XM_027375493.1	4552.79028084606	-2.34014636633894	0.341115890683316	-6.8602678158769	6.87315701178129e-12	4.11692892863251e-11	24104	9359	9307	7859	4142	1155	1331	1027	1471	866	11712.7907008452	7758.50769760234	6880.6267311784	6475.62386654866	5189.28651092972	1318.19855991574	1332.35717791889	1296.89870662142	2527.19025424572	1036.42260265444	Up_gills_Down_hemocyte
XM_027371558.1	135.982497683785	-4.2918732745654	0.625647389365714	-6.85989160590367	6.89128170660013e-12	4.12643642843249e-11	314	178	765	98	276	8	6	10	19	6	152.581159976162	147.560035278685	565.561346228803	80.7496041381561	345.785387980831	9.13037963578003	6.00611800714753	12.6280302494783	32.6421582805361	7.18075706227097	Up_gills_Down_hemocyte
XM_027356223.1	420.377952590031	-3.57286037386941	0.520860896548623	-6.85952890213919	6.90880005440092e-12	4.13422414751104e-11	348	667	1195	918	1210	65	69	63	44	23	169.102686852561	552.93563781395	883.458573520811	756.409557130891	1515.9431864377	74.1843345407127	69.0703570821966	79.5565905717134	75.5923665443994	27.5262354053721	Up_gills_Down_hemocyte
XM_027366639.1	131.234221265264	-8.02884385002291	1.17046247896296	-6.8595482506509	6.9078644333582e-12	4.13422414751104e-11	157	625	68	50	496	0	0	4	0	0	76.2905799880809	518.118101399878	50.2721196647825	41.1987776215082	621.411421878595	0	0	5.05121209979133	0	0	Up_gills_Down_hemocyte
XM_027351101.1	259.572524742469	-3.26689320183911	0.476396186240062	-6.85751333910318	7.00694840876803e-12	4.19158719209457e-11	2279	431	362	388	239	46	71	32	30	24	1107.42822797985	357.294242725356	267.625107627225	319.702514342904	299.430100461662	52.4996829057352	71.0723964179125	40.4096967983306	51.540249916636	28.7230282490839	Up_gills_Down_hemocyte
XM_027378156.1	68.3001761100856	-8.0595645416964	1.17599511086787	-6.85339970142268	7.21152201877584e-12	4.3125560688652e-11	73	225	106	45	274	2	0	0	0	0	35.4726900581522	186.522516503956	78.3653630068669	37.0788998593574	343.279696763579	2.28259490894501	0	0	0	0	Up_gills_Down_hemocyte
XM_027374734.1	508.752175174989	1.77792728978574	0.25955682854604	6.84985750421272	7.39235859740785e-12	4.4192556796184e-11	467	195	353	266	224	621	735	497	462	896	226.92803091996	161.652847636762	260.971444730415	219.177496946424	280.637416332269	708.745719227425	735.749455875573	627.613103399072	793.719848716194	1072.3263879658	Down_gills_Up_hemocyte
XM_027355923.1	170.084272326492	-2.93163705617719	0.428023893603923	-6.84923692341814	7.42449477775228e-12	4.43701949813291e-11	302	535	494	410	169	38	43	27	9	50	146.750032843315	443.509094798296	365.212163447097	337.829976496367	211.730907857828	43.3693032699551	43.0438457178907	34.0956816735915	15.4620749749908	59.8396421855914	Up_gills_Down_hemocyte
XM_027357507.1	44.6255669929405	-5.18108074814006	0.756538828905252	-6.84840030701046	7.46803491822953e-12	4.46158473448711e-11	92	111	171	48	104	2	0	0	5	2	44.7053080184932	92.0177748086184	126.41959503938	39.5508265166479	130.295943297125	2.28259490894501	0	0	8.59004165277266	2.39358568742366	Up_gills_Down_hemocyte
XM_027351569.1	3565.69816177599	4.45987299642159	0.651256901082629	6.84810093990196	7.48367562560573e-12	4.46947159348024e-11	263	106	188	340	732	4610	5339	4061	1780	12795	127.798869661562	87.8728299974193	138.987624955575	280.151687826256	917.082985514378	5261.38126511824	5344.44400669345	5128.24308431314	3058.05482838707	15312.9644352928	Down_gills_Up_hemocyte
XM_027353290.1	353.40046341158	-4.85600720438671	0.709131589483873	-6.84782243013749	7.4982554419865e-12	4.4752617089094e-11	180	790	1148	1606	401	44	30	21	4	3	87.4669069927042	654.901280169446	848.711667281917	1323.30473720284	502.391089059106	50.2170879967901	30.0305900357377	26.5188635239045	6.87203332221813	3.59037853113549	Up_gills_Down_hemocyte
XM_027381051.1	586.199523448107	4.75893204899457	0.694952472671838	6.84785253112088	7.49667833326485e-12	4.4752617089094e-11	48	13	18	19	118	1110	1076	942	242	1422	23.3245085313878	10.7768565091175	13.3073257936189	15.6555354961731	147.835781817892	1266.84017446448	1077.09716261512	1189.56044950086	415.758015994197	1701.83942375822	Down_gills_Up_hemocyte
XM_027378858.1	6254.61224729619	2.37189458821315	0.346577282749828	6.84376820486897	7.71366992994736e-12	4.60083249109458e-11	5482	1577	2094	2267	2187	7004	7741	6291	6961	14015	2663.85324518891	1307.31559345217	1548.08556732433	1867.95257735918	2739.9733460655	7993.64737112541	7748.89324888818	7944.29382994681	11959.0559889901	16773.0517046213	Down_gills_Up_hemocyte
XR_003476828.1	34.9209487348534	3.08335008648181	0.450531628981407	6.84380382672103	7.71175107189757e-12	4.60083249109458e-11	10	4	8	10	13	41	56	55	38	61	4.85927261070579	3.31595584895922	5.91436701938618	8.23975552430164	16.2869929121406	46.7931956333726	56.0571014000436	69.4541663721307	65.2843165610722	73.0043634664216	Down_gills_Up_hemocyte
XM_027357160.1	37.2164149916976	-5.92874487830316	0.8663558697869	-6.84331356785459	7.73820119128969e-12	4.61396226579893e-11	95	57	98	52	126	0	2	0	0	3	46.163089801705	47.2523708476689	72.4509959874807	42.8467287263685	157.858546686901	0	2.00203933571584	0	0	3.59037853113549	Up_gills_Down_hemocyte
XM_027374571.1	1128.78328991757	-2.12849114943603	0.311091507511351	-6.84200982040107	7.80897339017942e-12	4.65464604516127e-11	3498	3711	2310	1523	1155	311	456	330	308	288	1699.77355922488	3076.37803887192	1707.77347684776	1254.91476635114	1447.03667796326	354.943508340949	456.464968543212	416.724998232784	529.146565810796	344.676338989007	Up_gills_Down_hemocyte
XM_027354290.1	1079.01296347919	3.81865655634752	0.558150005585402	6.8416313144034	7.82963861522608e-12	4.66544612509878e-11	318	160	118	106	202	722	824	693	2316	2985	154.524869020444	132.638233958369	87.2369135359461	87.3414085575974	253.074812942492	824.016762129147	824.840206314928	875.122496288847	3978.9072935643	3572.42663847981	Down_gills_Up_hemocyte
XM_027372779.1	997.537954745831	-2.53251413573216	0.370214692645247	-6.84066350159395	7.88272210924062e-12	4.69554997423979e-11	2336	2063	2380	1294	2261	251	201	193	279	218	1135.12608186087	1710.20422910072	1759.52418826739	1066.22436484463	2832.68392110384	286.465661072598	201.204953239442	243.720983814931	479.324324224715	260.900839929179	Up_gills_Down_hemocyte
XM_027356739.1	701.185077840734	-2.0953517204209	0.30638035922686	-6.83905367076547	7.97180177280457e-12	4.74706934946695e-11	2060	1599	1568	731	1273	218	265	192	136	283	1001.01015780539	1325.55335062145	1159.21593579969	602.32612882645	1594.87245978115	248.802845075006	265.270211982349	242.458180789984	233.649132955416	338.692374770448	Up_gills_Down_hemocyte
XM_027378817.1	280.772308384987	2.51224402256676	0.36734320919021	6.8389559401544	7.97724132078169e-12	4.74876519560373e-11	180	45	84	159	81	501	563	415	216	299	87.4669069927042	37.3045033007912	62.1008537035549	131.012112836396	101.480494298722	571.790024690724	563.57407300401	524.06325535335	371.089799399779	357.841060269837	Down_gills_Up_hemocyte
XM_027370889.1	10213.6632408459	4.11974768939386	0.603223422891481	6.8295552411515	8.51782928473207e-12	5.06727876571902e-11	1812	427	916	1395	1992	8015	9522	6889	26916	19184	880.500197059889	353.978286876397	677.195023719718	1149.44589564008	2495.66845238339	9147.49909759711	9531.70927734313	8699.45003886561	46241.9122252058	22959.2739137677	Down_gills_Up_hemocyte
XM_027375979.1	193.604796015991	3.53459094110094	0.517610827552509	6.82866499878689	8.57084546852011e-12	5.09716330800694e-11	120	18	35	33	21	179	222	154	476	288	58.3112713284694	14.9218013203165	25.8753557098145	27.1911932301954	26.3097577811502	204.292244350578	222.226366264459	194.471665841966	817.771965343957	344.676338989007	Down_gills_Up_hemocyte
XM_027380510.1	271.401889870087	-3.4397782070858	0.504006052754622	-6.82487479720899	8.80020313443946e-12	5.23186638651311e-11	542	347	731	249	949	54	50	28	23	35	263.372575500254	287.659169897212	540.425286396412	205.169912555111	1188.95048258626	61.6300625415152	50.0509833928961	35.3584846985393	39.5141916027542	41.887749529914	Up_gills_Down_hemocyte
XM_027359748.1	32135.5449667988	1.98857901243726	0.291443058817994	6.82321624162999	8.90244931609358e-12	5.28989381585594e-11	30432	17207	16599	9221	12578	47610	53720	41654	19068	52811	14787.7384088998	14264.4130732603	12271.5722693489	7597.87856895854	15758.2920653003	54337.1718074359	53774.7765573276	52600.797201177	32758.9828470138	63203.8268692654	Down_gills_Up_hemocyte
XM_027375299.1	1410.77861739171	-3.34586694302435	0.490366387287552	-6.82319797964114	8.90358157949011e-12	5.28989381585594e-11	2284	2389	6283	3619	1698	265	297	281	142	54	1109.8578642852	1980.45463079089	4644.99599785042	2981.96752424476	2127.33184344729	302.443825435213	297.302841353803	354.847650010341	243.957182938744	64.6268135604387	Up_gills_Down_hemocyte
XM_027377455.1	149.557152931655	2.84769650001722	0.417449996956276	6.82164695360027	9.00026354115044e-12	5.34560223223661e-11	90	18	29	45	53	144	279	199	169	273	43.7334534963521	14.9218013203165	21.4395804452749	37.0788998593574	66.4008172571886	164.34683344404	279.28448733236	251.297801964618	290.343407863716	326.724446333329	Down_gills_Up_hemocyte
XM_027376787.1	37.942546186665	-6.6671934888238	0.977428161750559	-6.82115959998837	9.03085416539071e-12	5.3620330807665e-11	89	161	71	70	71	0	0	0	0	3	43.2475262352815	133.467222920609	52.4900072970523	57.6782886701115	88.9520382124602	0	0	0	0	3.59037853113549	Up_gills_Down_hemocyte
XM_027378079.1	144.086545044859	3.74471170542388	0.549047517138927	6.82037817953805	9.08011576536654e-12	5.38953550919375e-11	8	34	32	10	30	183	179	194	145	382	3.88741808856463	28.1856247161534	23.6574680775447	8.23975552430164	37.585368258786	208.857434168468	179.182520546568	244.983786839879	249.111207930407	457.174866297919	Down_gills_Up_hemocyte
XM_027366288.1	2051.14876948278	3.78720981232988	0.555295069020422	6.82017547717608	9.09293728858814e-12	5.39539799024613e-11	512	173	254	234	490	1584	1885	1495	4584	4735	248.794757668136	143.415090467486	187.781152865511	192.810279268658	613.894348226838	1807.81516788445	1886.92207391218	1887.89052229701	7875.35018726198	5666.81411497551	Down_gills_Up_hemocyte
XM_027354937.1	1365.18562634354	-2.44293318331722	0.358327973363181	-6.81758993133702	9.25804505838369e-12	5.49158820345628e-11	2428	1894	3609	3359	2671	347	397	288	189	533	1179.83138987937	1570.10509448219	2668.11882162059	2767.73388061292	3346.35062064058	396.030216701959	397.404808139595	363.687271184975	324.703574474807	637.890585698405	Up_gills_Down_hemocyte
