ID	hemocytes_mean	gills_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027369835.1	485.486808748576	64.7306673895579	1.57723894486674	0.960893862335413	2.90691081283083	0.0391061376645867	-2.90691081283083	314	114	307	866	860	668	4	125	202	116	61	59	397.408465745345	275.374522652881	664.446601770643	577.025932468879	504.288942798476	494.376387055232	43.2398949560987	59.7202663825551	84.6276624765631	83.6981690264278	71.3933051227136	45.7047063729893	Up_hemocytes_Down_gills
XM_027369854.1	32.3158201133685	975.273793695815	-2.51662096390005	0.992239028529514	-4.91549478100414	0.00776097147048638	4.91549478100414	27	20	7	42	71	36	31	1440	3363	1839	1060	1100	34.1720655258736	48.3113197636634	15.150248248842	27.9850914130403	41.6331569054556	26.6430388233358	335.109185909765	687.977468727034	1408.92489558753	1326.90459344483	1240.60497426355	852.121644242173	Down_hemocytes_Up_gills
XM_027369855.1	29.5418009794722	2290.84046146754	-3.17896684863475	0.994393576903387	-6.27697539895224	0.00560642309661308	6.27697539895224	29	21	11	36	54	14	65	2907	2979	4058	3198	4821	36.7033296389013	50.7268857518466	23.807532962466	23.9872212111774	31.6646545478113	10.3611817646306	702.648293036604	1388.8545149927	1248.04854711724	2927.99284404521	3742.8817997121	3734.61676990138	Down_hemocytes_Up_gills
XM_027369858.1	6.50131655899783	21721.8313584985	-3.59451123304307	0.996210778082018	-11.7061262179535	0.00378922191798226	11.7061262179535	0	2	11	6	6	3	18	2561	173	2188	71904	55646	0.632816028256919	4.83113197636634	23.807532962466	3.9978702018629	3.51829494975681	2.22025323527799	194.579527302444	1223.54881764579	72.4781465764625	1578.720636464	84155.1510089115	43106.5100140909	Down_hemocytes_Up_gills
XM_027369876.1	142369.957292161	28441.7096657471	3.2320619297374	0.957931623324421	2.32356464811581	0.0420683766755789	-2.32356464811581	94798	102374	85167	151867	171155	136562	1478	81405	61304	35189	29255	39331	119979.387693399	247291.152474264	184328.741801304	101190.758991052	100362.295354271	101067.407438678	15977.1411862785	38892.2262789752	25683.2387151645	25390.1281885428	34239.5269076227	30467.996717899	Up_hemocytes_Down_gills
XM_027369885.1	0.65319148556658	144.096265766815	-2.90729259946902	0.993657689245178	-7.78531124812257	0.0063423107548225	7.78531124812257	0	0	0	0	0	0	12	750	281	109	99	83	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	129.719684868296	358.32159829533	117.724619583734	78.6474174472468	115.867823068011	64.2964513382731	Down_hemocytes_Up_gills
XM_027369895.1	34542.5549040715	5461.98291762706	1.89617617513192	0.963623035386475	2.66087808705982	0.0363769646135252	-2.66087808705982	20211	35813	30649	14953	16794	12190	85	9606	16564	6685	6164	10697	25579.6894942012	86508.6647348039	66334.2797969656	9963.35885474267	9847.7075643693	9021.62897934622	918.847767817098	4589.38303096659	6939.46832307818	4823.46775811785	7214.23496354765	8286.49566223502	Up_hemocytes_Down_gills
XM_027369905.1	25.6490514021531	177.329383300616	-1.32031591747505	0.955001528325026	-2.78945423348935	0.0449984716749738	2.78945423348935	40	7	12	36	28	27	15	336	473	300	111	254	50.6252822605535	16.9089619172822	25.9718541408721	23.9872212111774	16.4187097655318	19.9822791175019	162.14960608537	160.528076036308	198.162793818883	216.4607819649	129.912407682315	196.76263421592	Down_hemocytes_Up_gills
XM_027369923.1	75.1602568940504	575.027296217784	-1.59008502108504	0.965013209001054	-2.93558853865374	0.0349867909989462	2.93558853865374	52	31	37	105	118	123	30	2071	1535	837	335	642	65.8128669387196	74.8825456336783	80.0798836010222	69.9627285326008	69.1931340118839	91.0303826463975	324.29921217074	989.445373426172	643.086445057051	603.92558168207	392.077987149329	497.329177821341	Down_hemocytes_Up_gills
XM_027369930.1	8.0275550617679	3157.67465711059	-3.33558672720158	0.994256778575377	-8.61968616357492	0.0057432214246228	8.61968616357492	25	0	0	9	9	4	602	5845	4297	3622	1831	3988	31.6408014128459	1.20778299409158	1.082160589203	5.99680530279436	5.27744242463521	2.96033764703732	6507.60419089286	2792.51965604827	1800.2230973356	2613.40317425622	2142.9695357326	3089.32828839799	Down_hemocytes_Up_gills
XM_027369931.1	3.19462619237078	904.225362486147	-2.74379771402348	0.992319591047819	-8.14489144463742	0.00768040895218147	8.14489144463742	10	0	0	0	6	0	65	2051	1764	1281	592	1790	12.6563205651384	1.20778299409158	1.082160589203	0.333155850155242	3.51829494975681	0.370042205879665	702.648293036604	979.890130804963	739.025725785433	924.287538990121	692.86617430568	1386.63431199408	Down_hemocytes_Up_gills
XM_027369961.1	3.03403823314544	72.9548964012864	-1.21964477513675	0.954743675239766	-4.587693637734	0.045256324760234	4.587693637734	0	6	0	2	0	0	12	75	237	63	46	95	0.632816028256919	14.493395929099	1.082160589203	1.33262340062097	0.293191245813067	0.370042205879665	129.719684868296	35.832159829533	99.2908713215122	45.4567642126289	53.8375743548332	73.592323820915	Down_hemocytes_Up_gills
XM_027369968.1	48.6239690881191	912.553376268532	-1.9341282032776	0.973287689022443	-4.2301693782796	0.0267123109775568	4.2301693782796	38	49	30	26	33	32	58	2417	2900	922	497	1590	48.0940181475258	118.362733420975	64.9296353521801	17.3241042080726	19.3506222236624	23.6827011762985	626.978476863432	1154.75107077308	1214.95159001006	665.256136572125	581.679879442437	1231.70310395005	Down_hemocytes_Up_gills
XM_027369969.1	57.5822815737633	701.490680262238	-1.6113003107744	0.965318468552096	-3.60672707804902	0.0346815314479036	3.60672707804902	46	55	43	21	53	22	60	2019	1984	687	319	1156	58.2190745996365	132.856129350074	93.0658106714582	13.9925457065202	31.0782720561851	16.2818570587052	648.598424341481	964.601742611029	831.194467096541	495.69519069962	373.351874330256	895.502382494502	Down_hemocytes_Up_gills
XM_027369995.1	0.65319148556658	6493.61710881792	-4.23888046234541	0.997610664415873	-13.2792287139578	0.00238933558412746	13.2792287139578	0	0	0	0	0	0	13	631	374	424	21836	16137	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	140.529658607321	301.467904699138	156.686860228884	305.931238510391	25556.4624698291	12500.6245210327	Down_hemocytes_Up_gills
XM_027370012.1	10.6541334434258	251.052199758959	-1.84998307121842	0.970929893916563	-4.55850220513493	0.0290701060834372	4.55850220513493	16	0	4	20	16	15	28	183	397	310	457	247	20.2501129042214	1.20778299409158	8.65728471362402	13.3262340062097	9.38211986601815	11.1012661763899	302.679264692691	87.4304699840606	166.322683184136	223.67614136373	534.864597394756	191.340041934379	Down_hemocytes_Up_gills
XM_027370018.1	3169.23410215009	501.607687854026	1.84584525625138	0.963520474708269	2.65950286657974	0.0364795252917315	-2.65950286657974	2988	862	2163	4194	4768	3891	119	1128	869	351	227	389	3781.70858486335	2082.21788181389	4681.42670889219	2794.51127110217	2795.87172007341	2879.66844615555	1286.38687494394	538.915683836177	364.066528178878	253.259114898932	265.67672562059	301.341199645641	Up_hemocytes_Down_gills
XM_027370028.1	2.67313530059044	191.87727086693	-1.71338828639624	0.9661829303118	-6.16550715329401	0.0338170696882001	6.16550715329401	0	5	0	0	2	1	33	90	126	267	214	330	0.632816028256919	12.0778299409158	1.082160589203	0.333155850155242	1.17276498325227	0.740084411759329	356.729133387814	42.9985917954396	52.7875518418166	192.650095948761	250.461758955094	255.636493272652	Down_hemocytes_Up_gills
XM_027370039.1	0.65319148556658	67.4136995492829	-2.36879390428008	0.986939023937508	-6.68939200452834	0.0130609760624925	6.68939200452834	0	0	0	0	0	0	17	55	103	39	43	94	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	183.76955356342	26.2769172083242	43.1517288865644	28.1399016554369	50.3264282012571	72.8176677806948	Down_hemocytes_Up_gills
XM_027370046.1	81789.6081568213	24967.8836422284	1.63891350003839	0.964011020124066	1.71184401305749	0.0359889798759336	-1.71184401305749	61622	67508	74851	44165	50332	38825	1158	100159	60056	31981	18645	25017	77990.7785864957	163070.028730269	162001.604524868	29427.6562442125	29513.8035685266	28733.777286556	12517.9495897906	47852.1772848827	25160.390582636	23075.4408933982	21821.7733444753	19379.5701581877	Up_hemocytes_Down_gills
XM_027370052.1	13.0103090577576	2503.29657352404	-3.63736540964048	0.996244047774678	-7.58803017815963	0.0037559522253221	7.58803017815963	9	0	4	31	20	33	72	4452	4227	4294	4097	3163	11.3906885086245	1.20778299409158	8.65728471362402	20.655662709625	11.7276498325227	24.4227855880579	778.318109209777	2126.99700748108	1770.8966796457	3098.2753258576	4795.05526373373	2450.23705521636	Down_hemocytes_Up_gills
XM_027370087.1	2.62667066892349	217.159497006228	-2.30022020912567	0.990043763562148	-6.36937590993284	0.00995623643785248	6.36937590993284	0	3	0	4	2	4	33	118	172	377	234	351	0.632816028256919	7.24669796454951	1.082160589203	2.66524680124194	1.17276498325227	2.96033764703732	356.729133387814	56.375931465132	72.0591977523211	272.01904933589	273.869399978934	271.904270117275	Down_hemocytes_Up_gills
XM_027370102.1	68.5998915880765	1210.21990342611	-1.92786686808396	0.973563254047902	-4.14091911006045	0.0264367459520979	4.14091911006045	14	0	23	190	201	133	82	2473	1045	1633	1979	1628	17.7188487911937	1.20778299409158	49.7793871033381	126.599223058992	117.862880816853	98.4312267639908	886.417846600024	1181.50575011247	437.801521227765	1178.26818982894	2316.18607930902	1261.14003347842	Down_hemocytes_Up_gills
XM_027370107.1	6729.08729817735	62.3071073963848	2.964695197984	0.962673313898745	6.75487028606454	0.0373266861012552	-6.75487028606454	4273	4505	8173	3390	3605	2733	0	22	34	185	124	84	5408.04577748363	10882.1247767652	17688.9969911123	2258.79666405254	2113.90888231222	2022.65069733825	5.40498686951234	10.5107668833297	14.2442600208077	133.484148878355	145.127374347811	65.0711073784932	Up_hemocytes_Down_gills
XM_027370114.1	2734.23861318232	654.238891321547	1.76529698096563	0.97050143979647	2.06324972212872	0.0294985602035304	-2.06324972212872	1602	1412	1282	4090	4828	3562	76	842	2210	884	405	857	2027.54255453517	3410.77917531464	2774.6597507165	2725.21485426988	2831.05466957098	2636.18067468673	821.558004165876	402.275714352891	925.876901352498	637.837770856571	474.004730732771	663.880226468675	Up_hemocytes_Down_gills
XM_027370122.1	45.3354042538756	937.712866967468	-2.13400657124866	0.972721286526494	-4.37043617435892	0.0272787134735061	4.37043617435892	43	11	36	52	77	45	8	1321	2547	1389	1279	1733	54.422178430095	26.5712258700149	77.9155624226161	34.6482084161452	45.1514518552124	33.3037985291698	86.4797899121975	631.123775130842	1067.06265508815	1002.21342049749	1496.9186434746	1342.47891770153	Down_hemocytes_Up_gills
XM_027370123.1	212.755766882462	2271.93946223085	-1.80245954500612	0.971607528179487	-3.41665425077741	0.0283924718205129	3.41665425077741	192	52	303	112	150	121	49	6293	5509	2799	2505	3661	243.001354850657	125.609431385525	655.789317057019	74.6269104347742	87.9573737439202	89.5502138228788	529.688713212209	3006.55709076335	2307.98907219498	2019.57909573251	2931.80703823603	2836.015763246	Down_hemocytes_Up_gills
XM_027370124.1	227.296162802912	2385.95713182573	-1.85768867212775	0.97071158973002	-3.39192288855368	0.0292884102699803	3.39192288855368	238	66	280	156	154	139	18	6672	6019	3128	2800	3715	301.220429450293	159.427355220089	606.009929953681	103.944625248436	90.3029037104247	102.871733234547	194.579527302444	3187.62893843526	2521.6529725071	2256.96441995402	3277.06974333767	2877.84718941788	Down_hemocytes_Up_gills
XM_027370125.1	194.426277306792	2723.04155796458	-2.07548090914772	0.975502340371676	-3.80792387849412	0.0244976596283242	3.80792387849412	166	66	266	96	127	112	52	7313	6961	3573	3088	4097	210.094921381297	159.427355220089	575.709433455997	63.9659232298065	74.4705764365191	82.8894541170449	562.118634429283	3493.874464445	2916.3027648483	2578.04791320195	3614.13977408098	3173.76579678198	Down_hemocytes_Up_gills
XM_027370146.1	778.660831432929	9093.97396273953	-1.95580307674827	0.972064495389916	-3.54584391138575	0.0279355046100843	3.54584391138575	783	196	318	1304	1430	1097	326	10977	9033	6844	25797	8882	990.989900250335	473.450933683901	688.254134733109	868.870457204871	838.526963025372	811.872599699984	3524.05143892205	5244.39491265045	3784.36472846928	4938.19197255924	30192.3457746007	6880.49494923544	Down_hemocytes_Up_gills
XM_027370149.1	1353.84313792288	4658.52007040761	-1.33853722482112	0.954255533804059	-1.78281111716061	0.0457444661959406	1.78281111716061	1433	710	638	1650	1774	1451	195	5996	5926	4595	9414	7955	1813.65073698433	1715.05185161005	1380.83691182303	1099.4143055123	1040.24254014476	1073.86248146279	2107.94487910981	2864.6617378384	2482.69073186195	3315.45764376238	11017.9766299217	6162.38879995135	Down_hemocytes_Up_gills
XM_027370193.1	4190.23373637603	531.751781929119	2.61339294884946	0.95705372634733	2.97820585361151	0.0429462736526701	-2.97820585361151	3034	1952	1855	6210	7321	5595	62	478	436	535	786	1037	3839.92765946298	4715.18480893355	4014.81578594314	4137.79565892811	4292.90622119493	4140.77228379345	670.21837181953	228.370298646891	182.661687325651	386.021727837404	919.920292236933	803.318313708303	Up_hemocytes_Down_gills
XM_027370216.1	5.26076224533039	10514.6394044198	-5.13632671562432	0.997374337438598	-10.9648399033405	0.00262566256140218	10.9648399033405	2	4	0	0	18	10	24	32598	12624	25825	7975	18070	2.53126411302768	9.66226395273268	1.082160589203	0.333155850155242	10.5548848492704	7.40084411759329	259.439369736592	15574.0899483082	5288.80995596105	18633.6656474784	9333.79685825641	13998.0346467782	Down_hemocytes_Up_gills
XM_027370232.1	7.88849730756144	3298.3954006078	-3.98487116826694	0.997083474607293	-8.70779813412942	0.00291652539270681	8.70779813412942	0	4	0	11	16	26	603	5467	4559	3084	3355	3354	0.632816028256919	9.66226395273268	1.082160589203	7.32942870341532	9.38211986601815	19.2421947057426	6518.41416463188	2611.92557050743	1909.98768926065	2225.21683859917	3926.63178174925	2598.19635889841	Down_hemocytes_Up_gills
XM_027370241.1	7.81489275810867	3208.62825004785	-4.17862492745451	0.99907977770976	-8.68151485848438	0.000920222290240247	8.68151485848438	0	4	2	15	14	19	624	5090	4177	2931	3197	3186	0.632816028256919	9.66226395273268	4.32864235681201	9.99467550465726	8.20935488276588	14.0616038234273	6745.4236131514	2431.80924709764	1749.94923843863	2114.82183979707	3741.71141766091	2468.05414414142	Down_hemocytes_Up_gills
XM_027370273.1	0.763730394182035	1585.44530120302	-3.88637332515775	0.997089538300839	-11.019537044218	0.00291046169916109	11.019537044218	0	0	0	0	1	1	520	1767	1713	697	977	882	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.586382491626135	0.740084411759329	5621.18634429283	844.205685583798	717.659335754221	502.91055009845	1143.46326401461	683.246627474179	Down_hemocytes_Up_gills
XM_027370274.1	0.819769410644201	1461.75454953128	-3.76851384089003	0.996752762299166	-10.8001953036748	0.00324723770083402	10.8001953036748	0	0	0	2	0	0	474	1726	1629	618	901	825	0.632816028256919	1.20778299409158	1.082160589203	1.33262340062097	0.293191245813067	0.370042205879665	5123.9275522977	824.61743821032	682.467634526343	445.909210847693	1054.51422812402	639.09123318163	Down_hemocytes_Up_gills
XM_027370275.1	1.10354701172764	1580.80142759018	-3.49346256807846	0.998144723594432	-10.4842923490146	0.00185527640556815	10.4842923490146	0	0	0	4	0	1	535	1685	1596	653	935	855	0.632816028256919	1.20778299409158	1.082160589203	2.66524680124194	0.293191245813067	0.740084411759329	5783.3359503782	805.029190836842	668.642323329677	471.162968743598	1094.30721786454	662.330914388235	Down_hemocytes_Up_gills
XM_027370278.1	12.192886851778	738.314277771002	-2.98147603943865	0.992188987650624	-5.92012340655978	0.00781101234937631	5.92012340655978	16	5	0	19	26	16	74	1601	1760	951	632	906	20.2501129042214	12.0778299409158	1.082160589203	12.6599223058992	15.2459447822795	11.8413505881493	799.938056687826	764.897171827765	737.349930488867	686.180678828732	739.681456353361	701.838372439463	Down_hemocytes_Up_gills
XM_027370303.1	226.496269773051	1857.42821769124	-1.94430072279406	0.972717967230212	-3.03574726188782	0.0272820327697885	3.03574726188782	182	99	74	378	423	310	26	5105	4199	2736	2067	2933	230.345034285519	239.141032830134	160.159767202044	251.865822717363	248.039793957855	229.426167645392	281.059317214642	2438.97567906355	1759.16611256975	1974.12233151988	2419.17969981392	2272.06616596572	Down_hemocytes_Up_gills
XM_027370319.1	0.65319148556658	5832.42919856644	-6.63954473836058	0.999999998770907	-13.1243032832901	1.22909316058184e-09	13.1243032832901	0	0	0	0	0	0	167	15171	19832	7180	4029	9987	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	1805.26561441712	7248.12929031794	8308.59308037228	5180.62804835993	4715.46928425267	7736.48987367871	Down_hemocytes_Up_gills
XM_027370320.1	0.65319148556658	5596.31168165914	-6.58370698389873	0.999999999999997	-13.0646827086114	2.55351295663786e-15	13.0646827086114	0	0	0	0	0	0	158	14666	18829	6810	3918	9650	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	1707.9758507659	7006.85941413242	7888.38740975845	4913.65975060322	4585.55687657036	7475.43078812452	Down_hemocytes_Up_gills
